Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,2500
2023-01-04,0.20000000298023224,0.20000000298023224,0.16009999811649323,0.16009999811649323,0.16009999811649323,2000
2023-01-05,0.1899999976158142,0.19990000128746033,0.15000000596046448,0.15000000596046448,0.15000000596046448,17200
2023-01-06,0.20000000298023224,0.25,0.20000000298023224,0.25,0.25,15800
2023-01-09,0.25,0.29989999532699585,0.25,0.2800000011920929,0.2800000011920929,27400
2023-01-10,0.2800000011920929,0.2800000011920929,0.25,0.25,0.25,25200
2023-01-11,0.21250000596046448,0.27000001072883606,0.20000000298023224,0.27000001072883606,0.27000001072883606,23771
2023-01-12,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.27000001072883606,1300
2023-01-13,0.27000001072883606,0.28999999165534973,0.20010000467300415,0.28999999165534973,0.28999999165534973,15600
2023-01-17,0.28999999165534973,0.28999999165534973,0.28999999165534973,0.28999999165534973,0.28999999165534973,0
2023-01-18,0.2800000011920929,0.3499999940395355,0.25999999046325684,0.33000001311302185,0.33000001311302185,57550
2023-01-19,0.33000001311302185,0.3799999952316284,0.33000001311302185,0.3799999952316284,0.3799999952316284,53629
2023-01-20,0.3799999952316284,0.5,0.3799999952316284,0.49000000953674316,0.49000000953674316,30900
2023-01-23,0.49000000953674316,0.49000000953674316,0.44999998807907104,0.47999998927116394,0.47999998927116394,50600
2023-01-24,0.47999998927116394,1.1100000143051147,0.47999998927116394,1.0,1.0,88729
2023-01-25,0.5400000214576721,0.7900000214576721,0.5400000214576721,0.7900000214576721,0.7900000214576721,142018
2023-01-26,0.800000011920929,1.0,0.45660001039505005,0.9900000095367432,0.9900000095367432,159850
2023-01-27,0.9900000095367432,1.059999942779541,0.9900000095367432,1.0499999523162842,1.0499999523162842,67941
2023-01-30,1.100000023841858,1.100000023841858,1.0399999618530273,1.100000023841858,1.100000023841858,28488
2023-01-31,1.0700000524520874,1.090000033378601,1.0700000524520874,1.0700000524520874,1.0700000524520874,11950
2023-02-01,1.0700000524520874,1.1299999952316284,1.0700000524520874,1.1299999952316284,1.1299999952316284,29000
2023-02-02,1.1399999856948853,1.1399999856948853,1.0800000429153442,1.1299999952316284,1.1299999952316284,20100
2023-02-03,1.1399999856948853,1.1399999856948853,1.0,1.1399999856948853,1.1399999856948853,23700
2023-02-06,1.0,1.100000023841858,1.0,1.100000023841858,1.100000023841858,24250
2023-02-07,1.100000023841858,1.1299999952316284,1.100000023841858,1.100000023841858,1.100000023841858,14000
2023-02-08,1.0499999523162842,1.1299999952316284,0.9599999785423279,1.1299999952316284,1.1299999952316284,15900
2023-02-09,1.0800000429153442,1.1399999856948853,1.0800000429153442,1.1399999856948853,1.1399999856948853,23900
2023-02-10,1.1399999856948853,1.1399999856948853,1.1200000047683716,1.1299999952316284,1.1299999952316284,12100
2023-02-13,1.1399999856948853,1.1399999856948853,1.1399999856948853,1.1399999856948853,1.1399999856948853,10550
2023-02-14,1.1399999856948853,1.1399999856948853,1.1299999952316284,1.1299999952316284,1.1299999952316284,8034
2023-02-15,1.1200000047683716,1.1200000047683716,1.1200000047683716,1.1200000047683716,1.1200000047683716,15525
2023-02-16,1.1299999952316284,1.1299999952316284,1.1299999952316284,1.1299999952316284,1.1299999952316284,513
2023-02-17,1.1100000143051147,1.1100000143051147,1.1100000143051147,1.1100000143051147,1.1100000143051147,4305
2023-02-21,0.8500000238418579,1.1100000143051147,0.8500000238418579,1.1100000143051147,1.1100000143051147,1383
2023-02-22,1.100000023841858,1.100000023841858,1.090000033378601,1.090000033378601,1.090000033378601,1600
2023-02-23,1.0,1.090000033378601,1.0,1.090000033378601,1.090000033378601,3429
2023-02-24,1.090000033378601,1.1100000143051147,1.0299999713897705,1.1100000143051147,1.1100000143051147,7560
2023-02-27,1.100000023841858,1.100000023841858,1.100000023841858,1.100000023841858,1.100000023841858,2000
2023-02-28,1.1100000143051147,1.1299999952316284,1.1100000143051147,1.1299999952316284,1.1299999952316284,5000
2023-03-01,1.100000023841858,1.1299999952316284,0.8999999761581421,1.1299999952316284,1.1299999952316284,10200
2023-03-02,1.1299999952316284,1.1299999952316284,1.1299999952316284,1.1299999952316284,1.1299999952316284,3200
2023-03-03,1.0,1.0,0.1031000018119812,0.8999999761581421,0.8999999761581421,10448
2023-03-06,0.9700000286102295,0.9700000286102295,0.9700000286102295,0.9700000286102295,0.9700000286102295,2000
2023-03-07,0.9700000286102295,0.9700000286102295,0.9700000286102295,0.9700000286102295,0.9700000286102295,2100
2023-03-08,0.9700000286102295,0.9700000286102295,0.9700000286102295,0.9700000286102295,0.9700000286102295,2130
2023-03-09,0.9700000286102295,0.9700000286102295,0.9700000286102295,0.9700000286102295,0.9700000286102295,2270
2023-03-10,0.9700000286102295,0.9700000286102295,0.9200000166893005,0.9200000166893005,0.9200000166893005,15000
2023-03-13,0.5,0.9100000262260437,0.44999998807907104,0.9100000262260437,0.9100000262260437,23481
2023-03-14,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,500
2023-03-15,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,500
2023-03-16,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.8500000238418579,5000
2023-03-17,0.510200023651123,0.8500000238418579,0.510200023651123,0.8500000238418579,0.8500000238418579,300
2023-03-20,0.800000011920929,0.8499000072479248,0.5127999782562256,0.8499000072479248,0.8499000072479248,21200
2023-03-21,0.7998999953269958,0.800000011920929,0.7998999953269958,0.800000011920929,0.800000011920929,1000
2023-03-22,0.7897999882698059,0.789900004863739,0.7897999882698059,0.789900004863739,0.789900004863739,550
2023-03-23,0.7599999904632568,0.7599999904632568,0.7599999904632568,0.7599999904632568,0.7599999904632568,1500
2023-03-24,0.7799999713897705,0.7799999713897705,0.7699999809265137,0.7699999809265137,0.7699999809265137,3000
2023-03-27,0.75,0.75,0.7400000095367432,0.7400000095367432,0.7400000095367432,1209
2023-03-28,0.7400000095367432,0.7400000095367432,0.7400000095367432,0.7400000095367432,0.7400000095367432,0
2023-03-29,0.7400000095367432,0.7400000095367432,0.7400000095367432,0.7400000095367432,0.7400000095367432,0
2023-03-30,0.7400000095367432,0.7400000095367432,0.7400000095367432,0.7400000095367432,0.7400000095367432,0
2023-03-31,0.7400000095367432,0.7400000095367432,0.7400000095367432,0.7400000095367432,0.7400000095367432,0
2023-04-03,0.7400000095367432,0.7400000095367432,0.7400000095367432,0.7400000095367432,0.7400000095367432,0
2023-04-04,0.7400000095367432,0.7400000095367432,0.7400000095367432,0.7400000095367432,0.7400000095367432,0
2023-04-05,0.7400000095367432,0.7400000095367432,0.7400000095367432,0.7400000095367432,0.7400000095367432,0
2023-04-06,0.7400000095367432,0.7400000095367432,0.7400000095367432,0.7400000095367432,0.7400000095367432,0
2023-04-10,0.7400000095367432,0.7400000095367432,0.7400000095367432,0.7400000095367432,0.7400000095367432,0
2023-04-11,0.7400000095367432,0.7400000095367432,0.7400000095367432,0.7400000095367432,0.7400000095367432,0
2023-04-12,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,500
2023-04-13,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,200
2023-04-14,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,100
2023-04-17,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,0
2023-04-18,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,0
2023-04-19,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,0
2023-04-20,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,0
2023-04-21,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,0
2023-04-24,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,200
2023-04-25,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,4300
2023-04-26,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0
2023-04-27,0.5,0.7400000095367432,0.5,0.6800000071525574,0.6800000071525574,7100
2023-04-28,0.6800000071525574,0.6800000071525574,0.6800000071525574,0.6800000071525574,0.6800000071525574,0
2023-05-01,0.6899999976158142,0.699999988079071,0.13300000131130219,0.699999988079071,0.699999988079071,2800
2023-05-02,0.5199999809265137,0.6800000071525574,0.5199999809265137,0.6800000071525574,0.6800000071525574,600
2023-05-03,0.699999988079071,0.699999988079071,0.5,0.699999988079071,0.699999988079071,4000
2023-05-04,0.5,0.6000000238418579,0.5,0.6000000238418579,0.6000000238418579,3000
2023-05-05,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,0
2023-05-08,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,0
2023-05-09,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,0
2023-05-10,0.15289999544620514,0.6000000238418579,0.01119999960064888,0.01119999960064888,0.01119999960064888,49441
2023-05-11,0.15000000596046448,0.3400000035762787,0.04500000178813934,0.3400000035762787,0.3400000035762787,38044
2023-05-12,0.07999999821186066,0.07999999821186066,0.07999999821186066,0.07999999821186066,0.07999999821186066,1000
2023-05-15,0.050999999046325684,0.10999999940395355,0.050999999046325684,0.07769999653100967,0.07769999653100967,43250
2023-05-16,0.07769999653100967,0.07769999653100967,0.07769999653100967,0.07769999653100967,0.07769999653100967,0
2023-05-17,0.07769999653100967,0.07769999653100967,0.07769999653100967,0.07769999653100967,0.07769999653100967,0
2023-05-18,0.07769999653100967,0.07769999653100967,0.07769999653100967,0.07769999653100967,0.07769999653100967,0
2023-05-19,0.07769999653100967,0.20000000298023224,0.07769999653100967,0.20000000298023224,0.20000000298023224,8160
2023-05-22,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0
2023-05-23,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0
2023-05-24,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0
2023-05-25,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0
2023-05-26,0.17900000512599945,0.17900000512599945,0.17900000512599945,0.17900000512599945,0.17900000512599945,500
2023-05-30,0.050999999046325684,0.050999999046325684,0.050999999046325684,0.050999999046325684,0.050999999046325684,200
2023-05-31,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,200
